world_rank,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year
5.600000000000000000e+01,5.839999999999999858e+01,8.700000000000000000e+01,6.600000000000000000e+01,7.729999999999999716e+01,4.200000000000000000e+01,6.809999999999999432e+01,3.493800000000000000e+04,1.530000000000000071e+01,2.016000000000000000e+03
5.600000000000000000e+01,5.429999999999999716e+01,8.440000000000000568e+01,6.809999999999999432e+01,7.750000000000000000e+01,7.240000000000000568e+01,6.809999999999999432e+01,4.186800000000000000e+04,2.019999999999999929e+01,2.016000000000000000e+03
5.800000000000000000e+01,5.220000000000000284e+01,6.650000000000000000e+01,6.470000000000000284e+01,8.740000000000000568e+01,6.279999999999999716e+01,6.779999999999999716e+01,2.457000000000000000e+04,1.440000000000000036e+01,2.016000000000000000e+03
6.000000000000000000e+01,4.920000000000000284e+01,8.929999999999999716e+01,6.279999999999999716e+01,8.240000000000000568e+01,7.670000000000000284e+01,6.700000000000000000e+01,3.471800000000000000e+04,3.270000000000000284e+01,2.016000000000000000e+03
6.200000000000000000e+01,4.810000000000000142e+01,5.579999999999999716e+01,6.429999999999999716e+01,8.809999999999999432e+01,8.909999999999999432e+01,6.659999999999999432e+01,3.077900000000000000e+04,1.540000000000000036e+01,2.016000000000000000e+03
6.300000000000000000e+01,5.800000000000000000e+01,3.900000000000000000e+01,5.450000000000000000e+01,9.590000000000000568e+01,3.939999999999999858e+01,6.640000000000000568e+01,2.651800000000000000e+04,7.299999999999999822e+00,2.016000000000000000e+03
6.400000000000000000e+01,5.779999999999999716e+01,5.100000000000000000e+01,4.950000000000000000e+01,9.770000000000000284e+01,3.030000000000000071e+01,6.609999999999999432e+01,2.478900000000000000e+04,8.599999999999999645e+00,2.016000000000000000e+03
6.500000000000000000e+01,5.500000000000000000e+01,8.400000000000000000e+01,7.379999999999999716e+01,6.150000000000000000e+01,1.000000000000000000e+02,6.590000000000000568e+01,1.592000000000000000e+04,1.939999999999999858e+01,2.016000000000000000e+03
6.500000000000000000e+01,5.350000000000000000e+01,3.529999999999999716e+01,6.100000000000000000e+01,8.800000000000000000e+01,9.850000000000000000e+01,6.590000000000000568e+01,4.682500000000000000e+04,1.800000000000000000e+01,2.016000000000000000e+03
6.700000000000000000e+01,5.050000000000000000e+01,6.429999999999999716e+01,6.310000000000000142e+01,8.520000000000000284e+01,4.979999999999999716e+01,6.570000000000000284e+01,2.122200000000000000e+04,1.710000000000000142e+01,2.016000000000000000e+03
6.800000000000000000e+01,4.929999999999999716e+01,5.629999999999999716e+01,5.889999999999999858e+01,9.300000000000000000e+01,3.800000000000000000e+01,6.550000000000000000e+01,3.653400000000000000e+04,1.290000000000000036e+01,2.016000000000000000e+03
6.900000000000000000e+01,4.760000000000000142e+01,8.240000000000000568e+01,5.160000000000000142e+01,9.120000000000000284e+01,4.000000000000000000e+01,6.429999999999999716e+01,1.790600000000000000e+04,1.400000000000000000e+01,2.016000000000000000e+03
7.000000000000000000e+01,4.789999999999999858e+01,8.640000000000000568e+01,5.189999999999999858e+01,8.770000000000000284e+01,3.439999999999999858e+01,6.360000000000000142e+01,1.548900000000000000e+04,1.569999999999999929e+01,2.016000000000000000e+03
7.100000000000000000e+01,3.720000000000000284e+01,7.609999999999999432e+01,5.520000000000000284e+01,9.559999999999999432e+01,5.460000000000000142e+01,6.350000000000000000e+01,2.058000000000000000e+04,1.889999999999999858e+01,2.016000000000000000e+03
7.200000000000000000e+01,5.789999999999999858e+01,6.920000000000000284e+01,7.220000000000000284e+01,6.020000000000000284e+01,3.510000000000000142e+01,6.320000000000000284e+01,3.306200000000000000e+04,3.929999999999999716e+01,2.016000000000000000e+03
7.300000000000000000e+01,4.810000000000000142e+01,8.759999999999999432e+01,5.850000000000000000e+01,7.329999999999999716e+01,7.970000000000000284e+01,6.250000000000000000e+01,5.088200000000000000e+04,4.050000000000000000e+01,2.016000000000000000e+03
7.400000000000000000e+01,4.329999999999999716e+01,6.389999999999999858e+01,5.689999999999999858e+01,8.400000000000000000e+01,9.240000000000000568e+01,6.239999999999999858e+01,2.455600000000000000e+04,2.560000000000000142e+01,2.016000000000000000e+03
7.500000000000000000e+01,5.039999999999999858e+01,4.079999999999999716e+01,6.189999999999999858e+01,8.050000000000000000e+01,5.620000000000000284e+01,6.229999999999999716e+01,4.450100000000000000e+04,1.240000000000000036e+01,2.016000000000000000e+03
7.600000000000000000e+01,4.160000000000000142e+01,8.579999999999999716e+01,4.829999999999999716e+01,9.229999999999999716e+01,3.160000000000000142e+01,6.189999999999999858e+01,2.261600000000000000e+04,1.600000000000000000e+01,2.016000000000000000e+03
7.600000000000000000e+01,4.839999999999999858e+01,5.179999999999999716e+01,6.039999999999999858e+01,8.209999999999999432e+01,3.160000000000000142e+01,6.189999999999999858e+01,2.350500000000000000e+04,1.509999999999999964e+01,2.016000000000000000e+03
7.800000000000000000e+01,4.700000000000000000e+01,5.820000000000000284e+01,5.979999999999999716e+01,7.929999999999999716e+01,5.920000000000000284e+01,6.170000000000000284e+01,2.832700000000000000e+04,3.889999999999999858e+01,2.016000000000000000e+03
7.900000000000000000e+01,5.060000000000000142e+01,3.389999999999999858e+01,5.029999999999999716e+01,9.229999999999999716e+01,3.929999999999999716e+01,6.150000000000000000e+01,2.648500000000000000e+04,5.799999999999999822e+00,2.016000000000000000e+03
8.000000000000000000e+01,4.739999999999999858e+01,9.029999999999999716e+01,5.310000000000000142e+01,7.820000000000000284e+01,3.770000000000000284e+01,6.129999999999999716e+01,1.852900000000000000e+04,1.660000000000000142e+01,2.016000000000000000e+03
8.100000000000000000e+01,4.410000000000000142e+01,5.960000000000000142e+01,6.100000000000000000e+01,8.090000000000000568e+01,3.950000000000000000e+01,6.120000000000000284e+01,2.526600000000000000e+04,1.819999999999999929e+01,2.016000000000000000e+03
8.200000000000000000e+01,4.979999999999999716e+01,8.329999999999999716e+01,4.270000000000000284e+01,8.620000000000000284e+01,4.500000000000000000e+01,6.100000000000000000e+01,2.754500000000000000e+04,4.099999999999999645e+00,2.016000000000000000e+03
8.200000000000000000e+01,4.070000000000000284e+01,8.950000000000000000e+01,5.389999999999999858e+01,8.209999999999999432e+01,5.000000000000000000e+01,6.100000000000000000e+01,3.830900000000000000e+04,2.589999999999999858e+01,2.016000000000000000e+03
8.400000000000000000e+01,4.739999999999999858e+01,6.029999999999999716e+01,5.110000000000000142e+01,8.050000000000000000e+01,1.000000000000000000e+02,6.070000000000000284e+01,2.646700000000000000e+04,3.119999999999999929e+01,2.016000000000000000e+03
8.600000000000000000e+01,4.970000000000000284e+01,9.229999999999999716e+01,4.729999999999999716e+01,7.879999999999999716e+01,3.060000000000000142e+01,6.039999999999999858e+01,8.338000000000000000e+03,1.269999999999999929e+01,2.016000000000000000e+03
8.700000000000000000e+01,4.779999999999999716e+01,2.910000000000000142e+01,4.420000000000000284e+01,9.570000000000000284e+01,6.320000000000000284e+01,6.010000000000000142e+01,1.216100000000000000e+04,3.600000000000000089e+00,2.016000000000000000e+03
8.800000000000000000e+01,3.750000000000000000e+01,9.550000000000000000e+01,4.770000000000000284e+01,8.270000000000000284e+01,9.540000000000000568e+01,5.989999999999999858e+01,1.562600000000000000e+04,1.889999999999999858e+01,2.016000000000000000e+03
9.000000000000000000e+01,4.829999999999999716e+01,5.100000000000000000e+01,3.710000000000000142e+01,9.670000000000000284e+01,4.889999999999999858e+01,5.970000000000000284e+01,1.233800000000000000e+04,4.500000000000000000e+00,2.016000000000000000e+03
9.000000000000000000e+01,5.160000000000000142e+01,5.300000000000000000e+01,4.660000000000000142e+01,8.320000000000000284e+01,5.310000000000000142e+01,5.970000000000000284e+01,5.146200000000000000e+04,1.340000000000000036e+01,2.016000000000000000e+03
9.300000000000000000e+01,3.939999999999999858e+01,8.729999999999999716e+01,4.000000000000000000e+01,9.429999999999999716e+01,3.189999999999999858e+01,5.950000000000000000e+01,1.775500000000000000e+04,1.880000000000000071e+01,2.016000000000000000e+03
9.400000000000000000e+01,4.510000000000000142e+01,6.360000000000000142e+01,4.750000000000000000e+01,8.529999999999999716e+01,5.000000000000000000e+01,5.879999999999999716e+01,3.247400000000000000e+04,7.040000000000000568e+01,2.016000000000000000e+03
9.400000000000000000e+01,5.439999999999999858e+01,5.270000000000000284e+01,3.929999999999999716e+01,8.250000000000000000e+01,8.070000000000000284e+01,5.879999999999999716e+01,1.540800000000000000e+04,8.500000000000000000e+00,2.016000000000000000e+03
9.400000000000000000e+01,3.979999999999999716e+01,7.609999999999999432e+01,4.479999999999999716e+01,8.490000000000000568e+01,8.800000000000000000e+01,5.879999999999999716e+01,2.382300000000000000e+04,1.930000000000000071e+01,2.016000000000000000e+03
9.700000000000000000e+01,4.239999999999999858e+01,8.190000000000000568e+01,4.879999999999999716e+01,8.009999999999999432e+01,4.339999999999999858e+01,5.860000000000000142e+01,2.331100000000000000e+04,1.550000000000000000e+01,2.016000000000000000e+03
9.800000000000000000e+01,3.410000000000000142e+01,9.350000000000000000e+01,4.129999999999999716e+01,9.329999999999999716e+01,3.679999999999999716e+01,5.850000000000000000e+01,1.426000000000000000e+04,1.400000000000000000e+01,2.016000000000000000e+03
9.900000000000000000e+01,4.929999999999999716e+01,5.639999999999999858e+01,5.450000000000000000e+01,7.270000000000000284e+01,3.180000000000000071e+01,5.800000000000000000e+01,2.558100000000000000e+04,2.560000000000000142e+01,2.016000000000000000e+03
9.900000000000000000e+01,4.729999999999999716e+01,5.639999999999999858e+01,5.260000000000000142e+01,7.679999999999999716e+01,3.220000000000000284e+01,5.800000000000000000e+01,4.475000000000000000e+04,1.569999999999999929e+01,2.016000000000000000e+03
1.010000000000000000e+02,3.950000000000000000e+01,9.470000000000000284e+01,3.310000000000000142e+01,8.829999999999999716e+01,9.990000000000000568e+01,5.789999999999999858e+01,1.255100000000000000e+04,1.730000000000000071e+01,2.016000000000000000e+03
1.010000000000000000e+02,5.350000000000000000e+01,9.279999999999999716e+01,4.460000000000000142e+01,6.470000000000000284e+01,8.229999999999999716e+01,5.789999999999999858e+01,2.429000000000000000e+03,4.799999999999999822e+00,2.016000000000000000e+03
1.010000000000000000e+02,3.789999999999999858e+01,6.659999999999999432e+01,3.510000000000000142e+01,9.970000000000000284e+01,4.170000000000000284e+01,5.789999999999999858e+01,6.333000000000000000e+03,9.000000000000000000e+00,2.016000000000000000e+03
1.040000000000000000e+02,5.070000000000000284e+01,3.829999999999999716e+01,3.579999999999999716e+01,9.329999999999999716e+01,4.079999999999999716e+01,5.779999999999999716e+01,6.178000000000000000e+03,6.599999999999999645e+00,2.016000000000000000e+03
1.040000000000000000e+02,4.950000000000000000e+01,9.040000000000000568e+01,3.150000000000000000e+01,8.540000000000000568e+01,4.400000000000000000e+01,5.779999999999999716e+01,2.658300000000000000e+04,6.500000000000000000e+00,2.016000000000000000e+03
1.060000000000000000e+02,3.689999999999999858e+01,7.679999999999999716e+01,5.070000000000000284e+01,7.979999999999999716e+01,6.829999999999999716e+01,5.770000000000000284e+01,2.389500000000000000e+04,1.359999999999999964e+01,2.016000000000000000e+03
1.060000000000000000e+02,3.989999999999999858e+01,5.920000000000000284e+01,4.179999999999999716e+01,9.159999999999999432e+01,4.889999999999999858e+01,5.770000000000000284e+01,2.661400000000000000e+04,1.610000000000000142e+01,2.016000000000000000e+03
1.060000000000000000e+02,3.450000000000000000e+01,6.459999999999999432e+01,4.770000000000000284e+01,8.690000000000000568e+01,8.529999999999999716e+01,5.770000000000000284e+01,1.176100000000000000e+04,8.579999999999999716e+01,2.016000000000000000e+03
1.080000000000000000e+02,4.760000000000000142e+01,4.760000000000000142e+01,4.810000000000000142e+01,8.170000000000000284e+01,3.370000000000000284e+01,5.760000000000000142e+01,1.182900000000000000e+04,1.380000000000000071e+01,2.016000000000000000e+03
1.090000000000000000e+02,3.339999999999999858e+01,9.259999999999999432e+01,4.610000000000000142e+01,8.359999999999999432e+01,6.450000000000000000e+01,5.750000000000000000e+01,2.085100000000000000e+04,2.069999999999999929e+01,2.016000000000000000e+03
1.100000000000000000e+02,4.939999999999999858e+01,5.410000000000000142e+01,5.629999999999999716e+01,6.320000000000000284e+01,9.809999999999999432e+01,5.720000000000000284e+01,3.791700000000000000e+04,2.760000000000000142e+01,2.016000000000000000e+03
1.100000000000000000e+02,3.979999999999999716e+01,8.840000000000000568e+01,4.360000000000000142e+01,8.200000000000000000e+01,3.750000000000000000e+01,5.720000000000000284e+01,2.092500000000000000e+04,1.350000000000000000e+01,2.016000000000000000e+03
1.120000000000000000e+02,5.420000000000000284e+01,4.629999999999999716e+01,5.310000000000000142e+01,6.720000000000000284e+01,5.200000000000000000e+01,5.710000000000000142e+01,4.620000000000000000e+02,1.650000000000000000e+01,2.016000000000000000e+03
1.130000000000000000e+02,4.629999999999999716e+01,8.420000000000000284e+01,4.550000000000000000e+01,6.959999999999999432e+01,9.259999999999999432e+01,5.700000000000000000e+01,3.826400000000000000e+04,2.030000000000000071e+01,2.016000000000000000e+03
1.130000000000000000e+02,5.279999999999999716e+01,7.409999999999999432e+01,3.270000000000000284e+01,8.290000000000000568e+01,3.739999999999999858e+01,5.700000000000000000e+01,2.786200000000000000e+04,8.699999999999999289e+00,2.016000000000000000e+03
1.130000000000000000e+02,5.020000000000000284e+01,6.640000000000000568e+01,5.770000000000000284e+01,6.320000000000000284e+01,5.000000000000000000e+01,5.700000000000000000e+01,3.925600000000000000e+04,1.810000000000000142e+01,2.016000000000000000e+03
1.160000000000000000e+02,4.910000000000000142e+01,3.370000000000000284e+01,4.710000000000000142e+01,7.670000000000000284e+01,1.000000000000000000e+02,5.689999999999999858e+01,3.055000000000000000e+03,1.009999999999999964e+01,2.016000000000000000e+03
1.170000000000000000e+02,4.500000000000000000e+01,4.350000000000000000e+01,4.210000000000000142e+01,8.820000000000000284e+01,3.229999999999999716e+01,5.670000000000000284e+01,3.133100000000000000e+04,8.400000000000000355e+00,2.016000000000000000e+03
1.180000000000000000e+02,4.210000000000000142e+01,5.420000000000000284e+01,5.450000000000000000e+01,7.120000000000000284e+01,8.829999999999999716e+01,5.660000000000000142e+01,3.216600000000000000e+04,3.410000000000000142e+01,2.016000000000000000e+03
1.190000000000000000e+02,3.939999999999999858e+01,8.200000000000000000e+01,4.179999999999999716e+01,8.270000000000000284e+01,3.470000000000000284e+01,5.620000000000000284e+01,2.529500000000000000e+04,1.639999999999999858e+01,2.016000000000000000e+03
1.200000000000000000e+02,4.000000000000000000e+01,8.370000000000000284e+01,4.250000000000000000e+01,7.659999999999999432e+01,8.290000000000000568e+01,5.610000000000000142e+01,1.470800000000000000e+04,2.250000000000000000e+01,2.016000000000000000e+03
1.200000000000000000e+02,3.489999999999999858e+01,8.020000000000000284e+01,3.870000000000000284e+01,8.559999999999999432e+01,9.270000000000000284e+01,5.610000000000000142e+01,2.004000000000000000e+04,1.209999999999999964e+01,2.016000000000000000e+03
1.200000000000000000e+02,5.179999999999999716e+01,3.329999999999999716e+01,5.679999999999999716e+01,6.770000000000000284e+01,5.000000000000000000e+01,5.610000000000000142e+01,5.009500000000000000e+04,1.869999999999999929e+01,2.016000000000000000e+03
1.230000000000000000e+02,5.170000000000000284e+01,4.700000000000000000e+01,3.970000000000000284e+01,7.520000000000000284e+01,9.940000000000000568e+01,5.600000000000000000e+01,3.614600000000000000e+04,5.389999999999999858e+01,2.016000000000000000e+03
1.230000000000000000e+02,4.389999999999999858e+01,3.470000000000000284e+01,5.570000000000000284e+01,7.540000000000000568e+01,3.589999999999999858e+01,5.600000000000000000e+01,3.703200000000000000e+04,1.730000000000000071e+01,2.016000000000000000e+03
1.250000000000000000e+02,4.029999999999999716e+01,4.629999999999999716e+01,4.410000000000000142e+01,8.559999999999999432e+01,5.820000000000000284e+01,5.589999999999999858e+01,3.983800000000000000e+04,4.610000000000000142e+01,2.016000000000000000e+03
1.250000000000000000e+02,3.429999999999999716e+01,6.089999999999999858e+01,4.850000000000000000e+01,8.490000000000000568e+01,3.920000000000000284e+01,5.589999999999999858e+01,1.771300000000000000e+04,1.300000000000000000e+01,2.016000000000000000e+03
1.270000000000000000e+02,3.970000000000000284e+01,3.660000000000000142e+01,3.760000000000000142e+01,9.640000000000000568e+01,3.570000000000000284e+01,5.579999999999999716e+01,2.932500000000000000e+04,1.610000000000000142e+01,2.016000000000000000e+03
1.270000000000000000e+02,4.520000000000000284e+01,4.939999999999999858e+01,3.329999999999999716e+01,9.009999999999999432e+01,6.070000000000000284e+01,5.579999999999999716e+01,1.041000000000000000e+04,1.000000000000000000e+01,2.016000000000000000e+03
1.290000000000000000e+02,3.510000000000000142e+01,9.270000000000000284e+01,3.320000000000000284e+01,9.120000000000000284e+01,3.439999999999999858e+01,5.570000000000000284e+01,8.747000000000000000e+03,1.590000000000000036e+01,2.016000000000000000e+03
1.300000000000000000e+02,3.400000000000000000e+01,8.700000000000000000e+01,4.139999999999999858e+01,8.529999999999999716e+01,3.360000000000000142e+01,5.560000000000000142e+01,1.151200000000000000e+04,1.490000000000000036e+01,2.016000000000000000e+03
1.310000000000000000e+02,3.489999999999999858e+01,9.850000000000000000e+01,4.050000000000000000e+01,7.850000000000000000e+01,7.240000000000000568e+01,5.539999999999999858e+01,1.566800000000000000e+04,1.500000000000000000e+01,2.016000000000000000e+03
1.330000000000000000e+02,4.610000000000000142e+01,4.050000000000000000e+01,3.320000000000000284e+01,9.200000000000000000e+01,3.410000000000000142e+01,5.529999999999999716e+01,9.259000000000000000e+03,6.400000000000000355e+00,2.016000000000000000e+03
1.330000000000000000e+02,4.370000000000000284e+01,7.740000000000000568e+01,3.900000000000000000e+01,7.920000000000000284e+01,3.670000000000000284e+01,5.529999999999999716e+01,2.770300000000000000e+04,1.469999999999999929e+01,2.016000000000000000e+03
1.360000000000000000e+02,3.410000000000000142e+01,4.850000000000000000e+01,5.120000000000000284e+01,8.250000000000000000e+01,3.110000000000000142e+01,5.479999999999999716e+01,3.171500000000000000e+04,2.369999999999999929e+01,2.016000000000000000e+03
1.370000000000000000e+02,4.639999999999999858e+01,8.070000000000000284e+01,4.810000000000000142e+01,6.360000000000000142e+01,4.739999999999999858e+01,5.470000000000000284e+01,3.629900000000000000e+04,2.160000000000000142e+01,2.016000000000000000e+03
1.380000000000000000e+02,4.150000000000000000e+01,8.109999999999999432e+01,4.850000000000000000e+01,6.840000000000000568e+01,3.750000000000000000e+01,5.450000000000000000e+01,1.791600000000000000e+04,1.019999999999999929e+01,2.016000000000000000e+03
1.380000000000000000e+02,3.770000000000000284e+01,5.670000000000000284e+01,4.750000000000000000e+01,7.379999999999999716e+01,9.950000000000000000e+01,5.450000000000000000e+01,2.529400000000000000e+04,2.460000000000000142e+01,2.016000000000000000e+03
1.400000000000000000e+02,3.339999999999999858e+01,8.829999999999999716e+01,3.720000000000000284e+01,8.609999999999999432e+01,3.060000000000000142e+01,5.439999999999999858e+01,1.200100000000000000e+04,1.739999999999999858e+01,2.016000000000000000e+03
1.410000000000000000e+02,4.020000000000000284e+01,4.889999999999999858e+01,3.629999999999999716e+01,8.809999999999999432e+01,5.220000000000000284e+01,5.429999999999999716e+01,5.695900000000000000e+04,1.300000000000000000e+01,2.016000000000000000e+03
1.420000000000000000e+02,4.079999999999999716e+01,9.259999999999999432e+01,5.050000000000000000e+01,6.360000000000000142e+01,3.019999999999999929e+01,5.420000000000000284e+01,3.465100000000000000e+04,2.050000000000000000e+01,2.016000000000000000e+03
1.430000000000000000e+02,4.029999999999999716e+01,8.059999999999999432e+01,3.900000000000000000e+01,7.750000000000000000e+01,3.979999999999999716e+01,5.410000000000000142e+01,3.014400000000000000e+04,1.500000000000000000e+01,2.016000000000000000e+03
1.440000000000000000e+02,3.110000000000000142e+01,4.560000000000000142e+01,3.420000000000000284e+01,9.990000000000000568e+01,3.610000000000000142e+01,5.389999999999999858e+01,1.740400000000000000e+04,2.269999999999999929e+01,2.016000000000000000e+03
1.460000000000000000e+02,4.029999999999999716e+01,5.029999999999999716e+01,4.000000000000000000e+01,8.379999999999999716e+01,3.489999999999999858e+01,5.379999999999999716e+01,3.053800000000000000e+04,1.230000000000000071e+01,2.016000000000000000e+03
1.470000000000000000e+02,3.879999999999999716e+01,4.339999999999999858e+01,3.750000000000000000e+01,8.729999999999999716e+01,3.789999999999999858e+01,5.329999999999999716e+01,2.384500000000000000e+04,1.019999999999999929e+01,2.016000000000000000e+03
1.480000000000000000e+02,4.329999999999999716e+01,3.389999999999999858e+01,4.050000000000000000e+01,7.590000000000000568e+01,1.000000000000000000e+02,5.300000000000000000e+01,9.027000000000000000e+03,1.000000000000000000e+01,2.016000000000000000e+03
1.490000000000000000e+02,3.279999999999999716e+01,8.509999999999999432e+01,4.320000000000000284e+01,7.240000000000000568e+01,7.929999999999999716e+01,5.289999999999999858e+01,2.077100000000000000e+04,3.010000000000000142e+01,2.016000000000000000e+03
1.490000000000000000e+02,3.189999999999999858e+01,8.350000000000000000e+01,2.869999999999999929e+01,9.270000000000000284e+01,2.850000000000000000e+01,5.289999999999999858e+01,1.499200000000000000e+04,1.469999999999999929e+01,2.016000000000000000e+03
1.490000000000000000e+02,3.410000000000000142e+01,8.009999999999999432e+01,4.560000000000000142e+01,6.879999999999999716e+01,9.120000000000000284e+01,5.289999999999999858e+01,6.631000000000000000e+03,1.200000000000000000e+01,2.016000000000000000e+03
1.530000000000000000e+02,5.139999999999999858e+01,3.670000000000000284e+01,5.350000000000000000e+01,5.379999999999999716e+01,9.750000000000000000e+01,5.279999999999999716e+01,2.436500000000000000e+04,2.030000000000000071e+01,2.016000000000000000e+03
1.540000000000000000e+02,2.839999999999999858e+01,5.489999999999999858e+01,3.710000000000000142e+01,9.070000000000000284e+01,6.010000000000000142e+01,5.250000000000000000e+01,2.328000000000000000e+04,1.630000000000000071e+01,2.016000000000000000e+03
1.550000000000000000e+02,3.900000000000000000e+01,8.440000000000000568e+01,4.429999999999999716e+01,6.389999999999999858e+01,7.809999999999999432e+01,5.239999999999999858e+01,1.206200000000000000e+04,1.459999999999999964e+01,2.016000000000000000e+03
1.560000000000000000e+02,4.220000000000000284e+01,5.310000000000000142e+01,3.800000000000000000e+01,7.500000000000000000e+01,6.850000000000000000e+01,5.229999999999999716e+01,4.328000000000000000e+04,4.339999999999999858e+01,2.016000000000000000e+03
1.570000000000000000e+02,3.279999999999999716e+01,8.540000000000000568e+01,3.089999999999999858e+01,8.590000000000000568e+01,3.660000000000000142e+01,5.220000000000000284e+01,1.881500000000000000e+04,1.359999999999999964e+01,2.016000000000000000e+03
1.580000000000000000e+02,4.139999999999999858e+01,4.770000000000000284e+01,4.579999999999999716e+01,6.609999999999999432e+01,9.970000000000000284e+01,5.210000000000000142e+01,3.548700000000000000e+04,3.739999999999999858e+01,2.016000000000000000e+03
1.580000000000000000e+02,3.970000000000000284e+01,5.579999999999999716e+01,2.789999999999999858e+01,8.900000000000000000e+01,3.700000000000000000e+01,5.210000000000000142e+01,9.390000000000000000e+03,4.500000000000000000e+00,2.016000000000000000e+03
1.600000000000000000e+02,4.189999999999999858e+01,9.050000000000000000e+01,3.080000000000000071e+01,7.579999999999999716e+01,2.800000000000000000e+01,5.200000000000000000e+01,1.552100000000000000e+04,1.800000000000000000e+01,2.016000000000000000e+03
1.610000000000000000e+02,7.540000000000000568e+01,5.779999999999999716e+01,6.670000000000000284e+01,8.599999999999999645e+00,9.570000000000000284e+01,5.189999999999999858e+01,3.082200000000000000e+04,7.700000000000000178e+00,2.016000000000000000e+03
1.610000000000000000e+02,4.170000000000000284e+01,6.400000000000000000e+01,2.230000000000000071e+01,9.009999999999999432e+01,3.550000000000000000e+01,5.189999999999999858e+01,1.528600000000000000e+04,5.700000000000000178e+00,2.016000000000000000e+03
1.630000000000000000e+02,3.870000000000000284e+01,3.860000000000000142e+01,4.179999999999999716e+01,7.950000000000000000e+01,3.239999999999999858e+01,5.170000000000000284e+01,3.642900000000000000e+04,1.269999999999999929e+01,2.016000000000000000e+03
1.640000000000000000e+02,3.289999999999999858e+01,6.329999999999999716e+01,2.800000000000000000e+01,9.070000000000000284e+01,3.720000000000000284e+01,5.120000000000000284e+01,1.090100000000000000e+04,1.830000000000000071e+01,2.016000000000000000e+03
1.640000000000000000e+02,3.929999999999999716e+01,8.509999999999999432e+01,3.729999999999999716e+01,6.990000000000000568e+01,3.420000000000000284e+01,5.120000000000000284e+01,1.205000000000000000e+04,1.480000000000000071e+01,2.016000000000000000e+03
1.640000000000000000e+02,4.479999999999999716e+01,2.850000000000000000e+01,2.369999999999999929e+01,9.279999999999999716e+01,5.000000000000000000e+01,5.120000000000000284e+01,6.753000000000000000e+03,5.500000000000000000e+00,2.016000000000000000e+03
1.670000000000000000e+02,2.750000000000000000e+01,5.950000000000000000e+01,3.329999999999999716e+01,9.120000000000000284e+01,4.250000000000000000e+01,5.110000000000000142e+01,2.062600000000000000e+04,2.200000000000000000e+01,2.016000000000000000e+03
1.670000000000000000e+02,3.210000000000000142e+01,8.659999999999999432e+01,2.780000000000000071e+01,8.600000000000000000e+01,3.169999999999999929e+01,5.110000000000000142e+01,1.454100000000000000e+04,1.340000000000000036e+01,2.016000000000000000e+03
1.670000000000000000e+02,5.410000000000000142e+01,2.769999999999999929e+01,5.800000000000000000e+01,4.729999999999999716e+01,4.960000000000000142e+01,5.110000000000000142e+01,3.189100000000000000e+04,1.190000000000000036e+01,2.016000000000000000e+03
1.670000000000000000e+02,3.729999999999999716e+01,8.509999999999999432e+01,2.989999999999999858e+01,7.779999999999999716e+01,5.000000000000000000e+01,5.110000000000000142e+01,9.990000000000000000e+03,5.000000000000000000e+00,2.016000000000000000e+03
1.670000000000000000e+02,3.870000000000000284e+01,7.420000000000000284e+01,4.060000000000000142e+01,6.840000000000000568e+01,5.100000000000000000e+01,5.110000000000000142e+01,2.885600000000000000e+04,4.200000000000000000e+01,2.016000000000000000e+03
1.720000000000000000e+02,2.969999999999999929e+01,9.140000000000000568e+01,3.139999999999999858e+01,8.259999999999999432e+01,4.310000000000000142e+01,5.100000000000000000e+01,1.293800000000000000e+04,1.580000000000000071e+01,2.016000000000000000e+03
1.720000000000000000e+02,3.139999999999999858e+01,9.050000000000000000e+01,3.950000000000000000e+01,6.979999999999999716e+01,7.800000000000000000e+01,5.100000000000000000e+01,2.978700000000000000e+04,1.889999999999999858e+01,2.016000000000000000e+03
1.740000000000000000e+02,3.850000000000000000e+01,4.920000000000000284e+01,3.739999999999999858e+01,7.890000000000000568e+01,3.110000000000000142e+01,5.089999999999999858e+01,4.749100000000000000e+04,1.219999999999999929e+01,2.016000000000000000e+03
1.750000000000000000e+02,3.850000000000000000e+01,5.829999999999999716e+01,4.670000000000000284e+01,6.189999999999999858e+01,9.240000000000000568e+01,5.079999999999999716e+01,1.093000000000000000e+04,5.910000000000000142e+01,2.016000000000000000e+03
1.760000000000000000e+02,3.429999999999999716e+01,7.129999999999999716e+01,4.100000000000000000e+01,7.070000000000000284e+01,5.729999999999999716e+01,5.060000000000000142e+01,8.176000000000000000e+03,1.600000000000000000e+01,2.016000000000000000e+03
1.780000000000000000e+02,4.579999999999999716e+01,5.560000000000000142e+01,4.139999999999999858e+01,6.459999999999999432e+01,3.189999999999999858e+01,5.050000000000000000e+01,1.761200000000000000e+04,1.069999999999999929e+01,2.016000000000000000e+03
1.790000000000000000e+02,3.539999999999999858e+01,7.440000000000000568e+01,4.389999999999999858e+01,6.650000000000000000e+01,3.950000000000000000e+01,5.029999999999999716e+01,3.072600000000000000e+04,2.419999999999999929e+01,2.016000000000000000e+03
1.800000000000000000e+02,4.250000000000000000e+01,4.520000000000000284e+01,2.319999999999999929e+01,8.450000000000000000e+01,7.120000000000000284e+01,5.020000000000000284e+01,7.690000000000000000e+02,8.500000000000000000e+00,2.016000000000000000e+03
